Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
fastqc | MantonBM8_HiSeq_3_S26_L008_R1_001	31.466191970681585	31.747321074860007	35.948538875764775	36.37373040291947	36.61254459738065	40.25352964021761	40.34810514734534	40.41156098646178	40.38907286440612	40.3774159048246	40.39608242786686	40.36778651529	40.370790039171176	40.33941561087042	40.33343118827895	40.33829981790631	40.32512037466937	40.29476122387466	40.26332251067152	40.216919907435795	40.196868230766796	40.23486666452528	40.19098823869642	40.199706824506436	40.18593953779977	39.85068027464708
fastqc | MantonBM8_HiSeq_4_S27_L007_R1_001	31.093510404184624	31.73416814941329	35.868413116705945	36.42219075978473	36.63232599993758	40.2804536018166	40.28874931488051	40.4224729688037	40.381679890549876	40.3953472716634	40.45129072890981	40.3964280523619	40.35770896751495	40.38956303833492	40.373340570301934	40.35218483252059	40.37608196021421	40.30341701836707	40.3213881847312	40.281425243579065	40.245099956766914	40.244409835390975	40.179055266643225	40.22743649743376	40.22490627572891	39.9003149078929
fastqc | MantonBM8_HiSeq_4_S27_L008_R1_001	31.471292702122582	31.754433309258072	35.967659665851436	36.39001692517337	36.618151802270354	40.255385761462016	40.34021404803178	40.41998069881768	40.39052051221411	40.396088689783724	40.40368959403025	40.372743879826814	40.381179834409	40.34180911787821	40.3580001553014	40.347428747407555	40.333984145468634	40.30163004220834	40.27231865656333	40.22863909448333	40.21205052566687	40.249101570383935	40.20896864783107	40.22074374004768	40.20524943149721	39.8689231581528
fastqc | MantonBM8_HiSeq_5_S28_L007_R1_001	31.08921062313067	31.727970641483015	35.85691276088071	36.41101518840634	36.62183574537082	40.27330457041678	40.28254815456832	40.41096000591048	40.37743814826282	40.377759060281	40.445680375758656	40.402348380435434	40.3518261257517	40.38823656870953	40.363857775731745	40.346740026567794	40.3674709985217	40.29760354727375	40.31590057416395	40.27596641124846	40.23634242159927	40.233793387286994	40.167327758260335	40.21326665011721	40.21052930057536	39.886514418292926
fastqc | MantonBM8_HiSeq_5_S28_L008_R1_001	31.46549629269111	31.746636847561856	35.95525801978295	36.377116289078536	36.60756219788835	40.24625586869727	40.33290026217054	40.40636094738695	40.38528585580237	40.37854424947122	40.39681054538384	40.37618338442167	40.37321140831013	40.33915822045301	40.34621221219426	40.34091281534099	40.32418758851218	40.294364337364286	40.26501242154006	40.22076389745693	40.200827490892685	40.237268126656986	40.19567479437013	40.205104110720065	40.18819463501105	39.852623374451944
fastqc | MantonBM8_HiSeq_6_S29_L007_R1_001	31.096253212379604	31.72804325360511	35.84748633488845	36.4118035256472	36.621207752860116	40.27451818341152	40.28377308029034	40.41517254339934	40.36810727628928	40.37984609573336	40.440630492882306	40.39501289030532	40.34991743744415	40.38541895952062	40.358296092407585	40.342401744488825	40.36400761234439	40.29298305358187	40.31283705617588	40.270328614301214	40.23219993223188	40.233585739846156	40.16366726011292	40.207864975779444	40.208282915917366	39.88392539522077
fastqc | MantonBM8_HiSeq_6_S29_L008_R1_001	31.472413520835598	31.747496016226314	35.94484355100358	36.377618164777495	36.60542511018185	40.24789367579773	40.33403873643107	40.41146467515581	40.3771244844679	40.381559916571476	40.39106959965382	40.369358986716655	40.372045188401216	40.33600107054304	40.34125536553302	40.33706615832963	40.32166014154958	40.29145831752471	40.26319403285049	40.21529974179814	40.19832728674762	40.23717015686942	40.19254352413746	40.199805066826904	40.18605170599853	39.851002803510234
fastqc | MantonBM8_HiSeq_7_S30_L007_R1_001	31.091581009227248	31.72903959472336	35.835788018458345	36.40692767910438	36.62655385708659	40.27459783798058	40.28278209168263	40.40905731545668	40.36517860240727	40.37818893286232	40.44364814433467	40.3943207716165	40.342805112412286	40.382996075320186	40.36526865576223	40.3544324964067	40.36637732600688	40.29611647366402	40.31318723660649	40.271974183178926	40.23266036203497	40.232326913636804	40.16499202229677	40.212428113930564	40.21060833340294	39.884260637258905
fastqc | MantonBM8_HiSeq_7_S30_L008_R1_001	31.466981094035916	31.748346040132088	35.93297786483438	36.373297927769784	36.612199837533474	40.24974101936438	40.33293424905893	40.40545123145412	40.373903097186044	40.379950982575245	40.39551812053755	40.36933407979619	40.3650393366504	40.334644750062225	40.34837488893117	40.34940332159515	40.3233119468222	40.294080887325904	40.26365878820107	40.21789901375536	40.19905454327412	40.235301257063334	40.19342853805849	40.20393132658068	40.18922684388627	39.85362285742397
fastqc | MantonBM8_HiSeq_8_S31_L007_R1_001	31.091602440235658	31.72638805902525	35.84705046306391	36.4110743272087	36.62323337861793	40.26653744686906	40.28371009339152	40.41035114381954	40.37285965237995	40.37337459063338	40.443579328808646	40.39240336877048	40.34120842707646	40.378272742766974	40.35347203687945	40.34520229578039	40.366552189730896	40.29451961543962	40.31208233720199	40.27190713165145	40.23308161474867	40.231274707124996	40.16386821456687	40.21095484454334	40.20714758454226	39.878433777117664
fastqc | MantonBM8_HiSeq_8_S31_L008_R1_001	31.46759743886558	31.745556024692245	35.94490098662519	36.3783064547101	36.6078875539647	40.2395284784466	40.33396313702344	40.40758156954868	40.38128446779289	40.375059909944056	40.39559556895039	40.367553902761735	40.363407122302014	40.32870530261862	40.33570420580535	40.340067998153074	40.32379994244141	40.291729855249784	40.261481142969004	40.216881985861946	40.19796286600492	40.23473469757094	40.19198434098522	40.200230558121966	40.18621161361758	39.84566457051952
